Gene1,Gene2,Correlation
ENSG00000166509.12,ENSG00000174697.5,-0.10220359887610016
ENSG00000096006.12,ENSG00000244437.1,-0.10220970642502458
ENSG00000276775.1,ENSG00000106688.12,-0.10221553996443565
ENSG00000226278.1,ENSG00000163751.4,-0.1022284598881002
ENSG00000187288.12,ENSG00000199568.1,-0.10223620438635536
ENSG00000101210.13,ENSG00000166482.12,-0.102237414576359
ENSG00000169900.8,ENSG00000211945.2,-0.10223869246682438
ENSG00000211935.3,ENSG00000056998.20,-0.10224282022512365
ENSG00000189377.9,ENSG00000137699.17,-0.10224770011415898
ENSG00000186081.12,ENSG00000188959.9,-0.10225329729413396
ENSG00000186160.5,ENSG00000133169.6,-0.10225670162922985
ENSG00000211638.2,ENSG00000135346.9,-0.10225710931743628
ENSG00000124143.10,ENSG00000135069.14,-0.10226347614932474
ENSG00000211639.2,ENSG00000138449.11,-0.1022662834639308
ENSG00000138696.11,ENSG00000211965.4,-0.10226958540923801
ENSG00000123689.6,ENSG00000154198.14,-0.10228721853581488
ENSG00000153446.16,ENSG00000282431.1,-0.10228839433025516
ENSG00000167754.13,ENSG00000138615.6,-0.10229595370530815
ENSG00000162896.6,ENSG00000251141.6,-0.10230351442510968
ENSG00000211945.2,ENSG00000226745.2,-0.10230877354088194
ENSG00000153002.12,ENSG00000135374.11,-0.10230948678760368
ENSG00000107485.18,ENSG00000137558.9,-0.10231130003684195
ENSG00000226278.1,ENSG00000182253.15,-0.10232714380839349
ENSG00000105664.11,ENSG00000165272.16,-0.10232771572101164
ENSG00000178372.8,ENSG00000213058.3,-0.10234512427018931
ENSG00000260318.1,ENSG00000242887.1,-0.10236232620227406
ENSG00000249242.8,ENSG00000115112.8,-0.10236534621059656
ENSG00000211945.2,ENSG00000129654.8,-0.10236545212362987
ENSG00000067715.14,ENSG00000094963.14,-0.1023656465215547
ENSG00000171345.13,ENSG00000211974.3,-0.10237319147095506
ENSG00000165474.8,ENSG00000169550.14,-0.10237711065503659
ENSG00000135744.8,ENSG00000225698.3,-0.10238344024909457
ENSG00000139219.19,ENSG00000211966.2,-0.10238367920936617
ENSG00000184811.4,ENSG00000171102.14,-0.10239085855398829
ENSG00000211598.2,ENSG00000101441.4,-0.10239818681006327
ENSG00000211673.2,ENSG00000260318.1,-0.10240681857925372
ENSG00000211897.9,ENSG00000199568.1,-0.1024228568506038
ENSG00000134757.5,ENSG00000180818.5,-0.10242320109290448
ENSG00000211964.3,ENSG00000260318.1,-0.10242715403518672
ENSG00000249242.8,ENSG00000169550.14,-0.10244275652180229
ENSG00000211962.2,ENSG00000142973.14,-0.10245121119358373
ENSG00000186081.12,ENSG00000115461.5,-0.1024586645143749
ENSG00000169550.14,ENSG00000175063.17,-0.10246520595271975
ENSG00000151632.17,ENSG00000167653.5,-0.10247289394640982
ENSG00000128422.17,ENSG00000074410.14,-0.10247493903097037
ENSG00000077274.9,ENSG00000168350.8,-0.10247977200520314
ENSG00000160182.3,ENSG00000211976.2,-0.10248795824082245
ENSG00000157150.5,ENSG00000260318.1,-0.10249519610170899
ENSG00000082175.15,ENSG00000253755.1,-0.10249871572591197
ENSG00000084628.10,ENSG00000147257.15,-0.10249960083303962
ENSG00000171345.13,ENSG00000168004.10,-0.10250088117126835
ENSG00000151365.2,ENSG00000100170.10,-0.10251589708270027
ENSG00000281990.1,ENSG00000173335.5,-0.10253227276392746
ENSG00000186081.12,ENSG00000113924.12,-0.10253263974236436
ENSG00000163879.11,ENSG00000236824.2,-0.10254090597176059
ENSG00000172724.12,ENSG00000162482.5,-0.10254493208763699
ENSG00000163710.9,ENSG00000198074.10,-0.10255668929668456
ENSG00000211976.2,ENSG00000168350.8,-0.10256404090699721
ENSG00000101210.13,ENSG00000258837.1,-0.10257872827912377
ENSG00000211651.3,ENSG00000162482.5,-0.10260437534093729
ENSG00000129514.8,ENSG00000156076.10,-0.10261990794624866
ENSG00000171346.16,ENSG00000188488.14,-0.10262480138654892
ENSG00000211598.2,ENSG00000260710.1,-0.10262625467208424
ENSG00000186377.8,ENSG00000211973.2,-0.10263283927575116
ENSG00000127324.9,ENSG00000196747.4,-0.10263739055040487
ENSG00000184811.4,ENSG00000106688.12,-0.10264017493167264
ENSG00000179593.16,ENSG00000101057.16,-0.10264467013808616
ENSG00000234918.1,ENSG00000211897.9,-0.1026527029247517
ENSG00000173335.5,ENSG00000125144.14,-0.10265649339428108
ENSG00000100362.13,ENSG00000196754.13,-0.10266618813835023
ENSG00000184330.12,ENSG00000196090.12,-0.10266984463543209
ENSG00000101210.13,ENSG00000199568.1,-0.10267471438314778
ENSG00000163993.7,ENSG00000197249.14,-0.10268060396980296
ENSG00000189377.9,ENSG00000077274.9,-0.10270274568994138
ENSG00000096006.12,ENSG00000169347.17,-0.10271520834437686
ENSG00000211974.3,ENSG00000115648.14,-0.10272396116637524
ENSG00000167754.13,ENSG00000180818.5,-0.10272925685302343
ENSG00000253755.1,ENSG00000138449.11,-0.10273348656675516
ENSG00000163993.7,ENSG00000249661.1,-0.10273735856498589
ENSG00000162482.5,ENSG00000199568.1,-0.10273903194676486
ENSG00000168497.5,ENSG00000162482.5,-0.10274184718843782
ENSG00000110195.14,ENSG00000067715.14,-0.10274507578151908
ENSG00000067715.14,ENSG00000081041.9,-0.10274842864918565
ENSG00000276775.1,ENSG00000084628.10,-0.10275243478131584
ENSG00000188488.14,ENSG00000135744.8,-0.10276263506712958
ENSG00000211666.2,ENSG00000115255.12,-0.10276342551043494
ENSG00000159212.13,ENSG00000211962.2,-0.1027869755958215
ENSG00000213058.3,ENSG00000211685.3,-0.10279495069670874
ENSG00000166482.12,ENSG00000253802.2,-0.10279519621957911
ENSG00000139219.19,ENSG00000138615.6,-0.10279765123940733
ENSG00000211935.3,ENSG00000101441.4,-0.10280408204782147
ENSG00000164128.7,ENSG00000125144.14,-0.10280574085403613
ENSG00000148346.12,ENSG00000211445.12,-0.10280820514751152
ENSG00000167676.4,ENSG00000260318.1,-0.1028106850634577
ENSG00000109321.11,ENSG00000196747.4,-0.1028161590117396
ENSG00000105141.6,ENSG00000084628.10,-0.102826782413449
ENSG00000096006.12,ENSG00000173432.12,-0.1028279762031437
ENSG00000223350.2,ENSG00000105707.14,-0.10282974962802668
ENSG00000173267.14,ENSG00000162078.11,-0.1028346530360224
ENSG00000143556.9,ENSG00000183844.17,-0.10283581853528187
ENSG00000162078.11,ENSG00000169550.14,-0.10283764723563046
ENSG00000230076.1,ENSG00000152137.8,-0.10284269722120717
ENSG00000189001.11,ENSG00000211660.3,-0.10284759204876823
ENSG00000134827.8,ENSG00000159184.8,-0.10286193990817262
ENSG00000244468.1,ENSG00000167757.14,-0.10286559662472614
ENSG00000167757.14,ENSG00000165731.20,-0.1028949202895212
ENSG00000211598.2,ENSG00000184564.11,-0.1028959490457278
ENSG00000167676.4,ENSG00000164756.12,-0.10290475287407262
ENSG00000161634.12,ENSG00000174827.14,-0.1029094947777549
ENSG00000135447.17,ENSG00000211679.2,-0.10291558257695216
ENSG00000244402.3,ENSG00000167755.15,-0.10292181103071174
ENSG00000151892.15,ENSG00000270550.1,-0.10292466789050414
ENSG00000175356.14,ENSG00000135374.11,-0.10293164377687951
ENSG00000121005.9,ENSG00000169083.18,-0.10294531784158518
ENSG00000213759.10,ENSG00000268104.3,-0.10295269752863465
ENSG00000122756.15,ENSG00000067715.14,-0.10295953006900395
ENSG00000188536.13,ENSG00000184613.11,-0.10297288517030098
ENSG00000272398.6,ENSG00000259459.6,-0.10303139724731238
ENSG00000196091.15,ENSG00000211973.2,-0.10303704476318261
ENSG00000211962.2,ENSG00000199568.1,-0.10303888855909747
ENSG00000244437.1,ENSG00000159184.8,-0.10304678752698236
ENSG00000110195.14,ENSG00000251141.6,-0.10306393660364896
ENSG00000169900.8,ENSG00000113924.12,-0.10306559874979875
ENSG00000171346.16,ENSG00000186910.4,-0.10306563677583624
ENSG00000166509.12,ENSG00000243290.3,-0.10306723029405591
ENSG00000094755.17,ENSG00000145824.13,-0.10306786970381347
ENSG00000132465.12,ENSG00000175315.3,-0.10306970412144625
ENSG00000211962.2,ENSG00000175287.19,-0.10307569458629345
ENSG00000171346.16,ENSG00000121270.16,-0.10308019719442421
ENSG00000125144.14,ENSG00000120738.8,-0.10308286961405569
ENSG00000175445.17,ENSG00000101441.4,-0.10311815638663606
ENSG00000211900.2,ENSG00000171557.17,-0.10311907294019258
ENSG00000078898.7,ENSG00000102854.16,-0.103159657096696
ENSG00000133169.6,ENSG00000135373.13,-0.10316238400819
ENSG00000081479.15,ENSG00000278828.1,-0.10317102714654214
ENSG00000211597.2,ENSG00000115255.12,-0.1031823452040495
ENSG00000102854.16,ENSG00000135346.9,-0.10318462961384292
ENSG00000173267.14,ENSG00000125144.14,-0.10318530560218947
ENSG00000185479.6,ENSG00000152669.9,-0.10318585665220852
ENSG00000105141.6,ENSG00000163631.17,-0.10320449320600579
ENSG00000084628.10,ENSG00000225698.3,-0.10321761677893765
ENSG00000138696.11,ENSG00000168079.17,-0.103221238156265
ENSG00000196611.5,ENSG00000103534.17,-0.10322305760396384
ENSG00000096006.12,ENSG00000081479.15,-0.10322422655980722
ENSG00000211945.2,ENSG00000237442.3,-0.10322764223294659
ENSG00000101210.13,ENSG00000211934.3,-0.10323142399709258
ENSG00000176532.4,ENSG00000168004.10,-0.10323289604919225
ENSG00000225972.1,ENSG00000211685.3,-0.10323765798035801
ENSG00000205420.11,ENSG00000113924.12,-0.10324090192214488
ENSG00000166509.12,ENSG00000168079.17,-0.10324400507444112
ENSG00000081277.13,ENSG00000165474.8,-0.10324920801105743
ENSG00000106541.12,ENSG00000148053.17,-0.1032579775327498
ENSG00000134760.6,ENSG00000171557.17,-0.10326676084435896
ENSG00000124143.10,ENSG00000019169.10,-0.10327489421259045
ENSG00000186832.9,ENSG00000069535.14,-0.10327627855904697
ENSG00000159212.13,ENSG00000211659.2,-0.103276774042787
ENSG00000258837.1,ENSG00000144891.18,-0.10329023393740276
ENSG00000115112.8,ENSG00000167653.5,-0.10329118425958193
ENSG00000125740.14,ENSG00000198729.5,-0.10329542685670498
ENSG00000196091.15,ENSG00000159184.8,-0.10329545459605291
ENSG00000105388.16,ENSG00000111341.10,-0.10329935302911027
ENSG00000106541.12,ENSG00000004776.13,-0.1033050894053581
ENSG00000211639.2,ENSG00000168350.8,-0.10331017578520107
ENSG00000082175.15,ENSG00000169550.14,-0.10331353774359942
ENSG00000228278.5,ENSG00000242472.1,-0.10331362050223303
ENSG00000171236.10,ENSG00000064886.14,-0.10331595835449137
ENSG00000019505.8,ENSG00000211650.2,-0.10334267234089388
ENSG00000282122.1,ENSG00000188959.9,-0.10334786049313835
ENSG00000172137.19,ENSG00000172724.12,-0.10335399704707489
ENSG00000202538.1,ENSG00000173335.5,-0.10337876715857587
ENSG00000178372.8,ENSG00000163710.9,-0.10338602108358734
ENSG00000226278.1,ENSG00000073282.14,-0.10340479735643224
ENSG00000157303.11,ENSG00000156284.6,-0.10341072742715304
ENSG00000162989.5,ENSG00000141744.4,-0.10341208729205285
ENSG00000160182.3,ENSG00000077274.9,-0.1034153771981661
ENSG00000211658.2,ENSG00000164287.13,-0.10342060430715132
ENSG00000174697.5,ENSG00000157303.11,-0.1034253854558333
ENSG00000171236.10,ENSG00000056998.20,-0.10343131351021519
ENSG00000058085.15,ENSG00000180818.5,-0.10344402996409402
ENSG00000128422.17,ENSG00000105707.14,-0.1034635233419719
ENSG00000205420.11,ENSG00000106809.11,-0.1034806282828057
ENSG00000185686.18,ENSG00000115255.12,-0.1034865712698217
ENSG00000211662.2,ENSG00000159184.8,-0.10349206222544277
ENSG00000188257.12,ENSG00000135374.11,-0.10349593651945145
ENSG00000171564.12,ENSG00000067715.14,-0.1035042882018216
ENSG00000272398.6,ENSG00000129654.8,-0.10352773885713948
ENSG00000184956.16,ENSG00000282431.1,-0.10352872725248925
ENSG00000086548.9,ENSG00000163017.14,-0.10353326274146164
ENSG00000104332.12,ENSG00000169347.17,-0.10355773680597852
ENSG00000196611.5,ENSG00000109321.11,-0.1035618726238087
ENSG00000163993.7,ENSG00000249242.8,-0.10356637811279854
ENSG00000099953.10,ENSG00000243466.1,-0.10357330901772073
ENSG00000211974.3,ENSG00000199568.1,-0.1035735268203217
ENSG00000162670.11,ENSG00000056998.20,-0.1035784113771036
ENSG00000137558.9,ENSG00000207422.1,-0.10357941181792629
ENSG00000213759.10,ENSG00000102854.16,-0.10358302048969181
ENSG00000189058.9,ENSG00000167755.15,-0.10358534745688242
ENSG00000108244.17,ENSG00000278828.1,-0.10359562216236372
ENSG00000243290.3,ENSG00000170893.4,-0.1036045730457209
ENSG00000084628.10,ENSG00000226745.2,-0.10360612756866003
ENSG00000248779.1,ENSG00000184956.16,-0.10360784773220347
ENSG00000242887.1,ENSG00000162078.11,-0.10361610477951702
ENSG00000138207.14,ENSG00000213058.3,-0.10361910086593656
ENSG00000157150.5,ENSG00000124429.18,-0.10363642148684361
ENSG00000287148.1,ENSG00000102854.16,-0.10363932043836302
ENSG00000172137.19,ENSG00000078898.7,-0.1036507202093141
ENSG00000211935.3,ENSG00000171102.14,-0.10365116141107167
ENSG00000171428.15,ENSG00000161649.13,-0.10366020991825615
ENSG00000244734.4,ENSG00000205426.10,-0.10366134802176523
ENSG00000143546.10,ENSG00000132465.12,-0.10366144235592428
ENSG00000109321.11,ENSG00000211593.2,-0.10368353826763098
ENSG00000242265.6,ENSG00000188505.5,-0.1036846281857635
ENSG00000162989.5,ENSG00000004799.8,-0.10368529242921569
ENSG00000138755.6,ENSG00000077274.9,-0.10368584505960755
ENSG00000188505.5,ENSG00000134443.10,-0.10368894214480788
ENSG00000282122.1,ENSG00000229314.5,-0.10370782483946074
ENSG00000244734.4,ENSG00000135346.9,-0.10370855553137857
ENSG00000153002.12,ENSG00000180818.5,-0.10371252237824582
ENSG00000137673.9,ENSG00000170369.4,-0.10371658500559786
ENSG00000163220.11,ENSG00000003989.18,-0.10373600053399787
ENSG00000189058.9,ENSG00000108244.17,-0.10373619287860296
ENSG00000226278.1,ENSG00000077274.9,-0.10373895899469004
ENSG00000139219.19,ENSG00000211933.2,-0.1037459330834498
ENSG00000148346.12,ENSG00000243238.1,-0.10374725680049326
ENSG00000211673.2,ENSG00000172137.19,-0.10374792749767692
ENSG00000156234.7,ENSG00000067715.14,-0.1037540933246474
ENSG00000137558.9,ENSG00000249242.8,-0.10376244395958234
ENSG00000129514.8,ENSG00000188536.13,-0.10377548252513959
ENSG00000173467.9,ENSG00000133800.9,-0.10378331675304976
ENSG00000200795.1,ENSG00000185559.16,-0.10379548884966419
ENSG00000211966.2,ENSG00000153446.16,-0.1038085782019945
ENSG00000211976.2,ENSG00000184564.11,-0.10380873844886594
ENSG00000172137.19,ENSG00000165272.16,-0.10380920945794472
ENSG00000181092.10,ENSG00000074410.14,-0.10381133868668789
ENSG00000211899.10,ENSG00000115255.12,-0.10381251974256535
ENSG00000160307.10,ENSG00000188505.5,-0.10381570846268291
ENSG00000253755.1,ENSG00000213058.3,-0.10382767735389611
ENSG00000062282.15,ENSG00000211677.2,-0.10382846449029551
ENSG00000101443.18,ENSG00000175063.17,-0.10383591915601666
ENSG00000230076.1,ENSG00000102243.13,-0.10383865203788924
ENSG00000101098.13,ENSG00000120738.8,-0.10383953656419172
ENSG00000134443.10,ENSG00000169550.14,-0.10384200447555975
ENSG00000019505.8,ENSG00000156076.10,-0.10384518200843731
ENSG00000163631.17,ENSG00000189001.11,-0.10385105810367927
ENSG00000211937.3,ENSG00000126010.6,-0.10385930155294579
ENSG00000223350.2,ENSG00000173335.5,-0.10386205072183678
ENSG00000211598.2,ENSG00000165731.20,-0.10386364965752586
ENSG00000169900.8,ENSG00000079435.10,-0.10386698881896045
ENSG00000139219.19,ENSG00000211893.4,-0.10387064874775588
ENSG00000153446.16,ENSG00000223350.2,-0.10387373994808065
ENSG00000206075.14,ENSG00000196747.4,-0.10387849232258115
ENSG00000060718.22,ENSG00000161798.7,-0.10388405316899889
ENSG00000185686.18,ENSG00000172137.19,-0.10388626002388723
ENSG00000169347.17,ENSG00000230076.1,-0.10391024667621872
ENSG00000124664.11,ENSG00000243955.6,-0.10393660760767827
ENSG00000243238.1,ENSG00000168004.10,-0.10394124260913308
ENSG00000201098.1,ENSG00000175287.19,-0.10394193418033819
ENSG00000211964.3,ENSG00000259459.6,-0.10394659838962696
ENSG00000173267.14,ENSG00000170786.12,-0.10396087696002294
ENSG00000022267.19,ENSG00000108932.12,-0.1039618806567577
ENSG00000162989.5,ENSG00000105894.12,-0.10397050321350025
ENSG00000211893.4,ENSG00000170549.4,-0.10397147025553094
ENSG00000167757.14,ENSG00000162482.5,-0.10397199342861867
ENSG00000211651.3,ENSG00000168004.10,-0.10397256201342084
ENSG00000211900.2,ENSG00000115461.5,-0.10397545037497967
ENSG00000003989.18,ENSG00000253755.1,-0.10398214670202983
ENSG00000166509.12,ENSG00000211941.3,-0.10398487601078936
ENSG00000211658.2,ENSG00000249661.1,-0.10398507312450925
ENSG00000235687.9,ENSG00000157765.13,-0.1039852583438815
ENSG00000101210.13,ENSG00000211904.2,-0.10398965780985478
ENSG00000164128.7,ENSG00000225698.3,-0.10399616092150835
ENSG00000107159.13,ENSG00000244437.1,-0.10401537914259472
ENSG00000101210.13,ENSG00000243466.1,-0.10402148501441355
ENSG00000105048.17,ENSG00000229453.2,-0.10402540328165066
ENSG00000229314.5,ENSG00000243290.3,-0.10404223338063698
ENSG00000012223.13,ENSG00000100362.13,-0.1040458973701249
ENSG00000186160.5,ENSG00000205002.4,-0.10405739461565654
ENSG00000139219.19,ENSG00000188959.9,-0.10405914413271844
ENSG00000211964.3,ENSG00000139219.19,-0.10406575055601716
ENSG00000211638.2,ENSG00000163064.7,-0.10406672026381458
ENSG00000047457.14,ENSG00000158258.16,-0.10408744878796033
ENSG00000164825.4,ENSG00000113296.14,-0.1040926308252905
ENSG00000211593.2,ENSG00000056998.20,-0.10410233741153145
ENSG00000169083.18,ENSG00000196747.4,-0.10411189374784818
ENSG00000211896.7,ENSG00000186910.4,-0.10411484130142169
ENSG00000211638.2,ENSG00000230838.1,-0.1041171055613195
ENSG00000211655.3,ENSG00000253802.2,-0.10411754735922388
ENSG00000211896.7,ENSG00000201098.1,-0.10411900790828015
ENSG00000211648.2,ENSG00000237442.3,-0.10412068171400266
ENSG00000169347.17,ENSG00000064886.14,-0.10413123510999239
ENSG00000188257.12,ENSG00000251141.6,-0.10413146234554102
ENSG00000102837.7,ENSG00000003989.18,-0.10414996656737385
ENSG00000100867.15,ENSG00000185559.16,-0.10415927426570633
ENSG00000162989.5,ENSG00000244734.4,-0.10416121068794555
ENSG00000135346.9,ENSG00000163815.6,-0.10417301412692309
ENSG00000166509.12,ENSG00000120049.20,-0.10418581871573243
ENSG00000238117.1,ENSG00000053438.11,-0.10420488820830748
ENSG00000164756.12,ENSG00000189221.10,-0.10420550648181273
ENSG00000202538.1,ENSG00000171236.10,-0.10421355076545243
ENSG00000162989.5,ENSG00000073282.14,-0.10422128643947191
ENSG00000226278.1,ENSG00000226745.2,-0.10422879828830282
ENSG00000233622.3,ENSG00000211668.2,-0.10422999874392683
ENSG00000243955.6,ENSG00000199568.1,-0.10423346203504437
ENSG00000186832.9,ENSG00000162896.6,-0.1042357428462147
ENSG00000211666.2,ENSG00000163064.7,-0.10424393777116815
ENSG00000211935.3,ENSG00000141744.4,-0.1042595929354926
ENSG00000165731.20,ENSG00000196878.15,-0.10426143487664528
ENSG00000164530.15,ENSG00000022556.16,-0.10426534030641647
ENSG00000164128.7,ENSG00000253451.1,-0.10426944859421514
ENSG00000138696.11,ENSG00000211669.3,-0.10427025435740653
ENSG00000258837.1,ENSG00000175063.17,-0.10427491146602824
ENSG00000211639.2,ENSG00000106819.13,-0.10427687265527173
ENSG00000164128.7,ENSG00000263639.7,-0.10428859280713616
ENSG00000186377.8,ENSG00000205426.10,-0.10428967522439905
ENSG00000211951.2,ENSG00000175063.17,-0.10429932360176883
ENSG00000138207.14,ENSG00000115221.12,-0.10430390513930976
ENSG00000138696.11,ENSG00000096006.12,-0.10431055082355967
ENSG00000238117.1,ENSG00000134339.9,-0.10431811582896659
ENSG00000240382.3,ENSG00000189001.11,-0.1043222768987142
ENSG00000127324.9,ENSG00000189221.10,-0.10432891467732135
ENSG00000239951.1,ENSG00000158258.16,-0.10432958215731333
ENSG00000159184.8,ENSG00000200795.1,-0.1043368981630527
ENSG00000197977.4,ENSG00000109846.9,-0.10433861353523509
ENSG00000211896.7,ENSG00000235123.5,-0.10434043019850021
ENSG00000247627.2,ENSG00000166426.8,-0.10434121409297463
ENSG00000082175.15,ENSG00000167755.15,-0.1043424888796078
ENSG00000137699.17,ENSG00000183844.17,-0.10434279563011747
ENSG00000198848.13,ENSG00000211452.11,-0.10435002518918507
ENSG00000143556.9,ENSG00000280411.1,-0.10435924193209066
ENSG00000251141.6,ENSG00000064886.14,-0.10437762794354151
ENSG00000166509.12,ENSG00000211950.2,-0.104381429608353
ENSG00000094755.17,ENSG00000113296.14,-0.10438893258997607
ENSG00000167754.13,ENSG00000148513.18,-0.1043957793752637
ENSG00000163220.11,ENSG00000157404.16,-0.10440880866027252
ENSG00000211452.11,ENSG00000282431.1,-0.10441987024015552
ENSG00000260318.1,ENSG00000102243.13,-0.1044308075987307
ENSG00000156076.10,ENSG00000108932.12,-0.10445746535517063
ENSG00000170323.9,ENSG00000132746.15,-0.10447367975745411
ENSG00000247627.2,ENSG00000131746.13,-0.10448536976612392
ENSG00000019505.8,ENSG00000211663.2,-0.10449917012282049
ENSG00000211897.9,ENSG00000124143.10,-0.10450049201031626
ENSG00000160307.10,ENSG00000184613.11,-0.10450285765787368
ENSG00000169245.6,ENSG00000196090.12,-0.10451318430854409
ENSG00000168269.10,ENSG00000226745.2,-0.10452864141891649
ENSG00000163751.4,ENSG00000198074.10,-0.1045288012961835
ENSG00000253998.3,ENSG00000152669.9,-0.10454457683665846
ENSG00000069535.14,ENSG00000171564.12,-0.10454880583217405
ENSG00000163017.14,ENSG00000108176.15,-0.10456059257728195
ENSG00000160180.15,ENSG00000121005.9,-0.10456272050166113
ENSG00000101441.4,ENSG00000242887.1,-0.10457002201594205
ENSG00000172478.18,ENSG00000113739.10,-0.104572376280915
ENSG00000251141.6,ENSG00000242472.1,-0.10457580040583964
ENSG00000170373.8,ENSG00000112936.19,-0.10458394522226731
ENSG00000200795.1,ENSG00000160862.13,-0.10459901977924826
ENSG00000170786.12,ENSG00000211445.12,-0.10460987488344027
ENSG00000235123.5,ENSG00000211904.2,-0.10462101035314496
ENSG00000007062.12,ENSG00000105707.14,-0.10462153382752423
ENSG00000062282.15,ENSG00000211950.2,-0.10463544768919533
ENSG00000121005.9,ENSG00000255774.2,-0.10463803417356014
ENSG00000094755.17,ENSG00000134443.10,-0.10464064873939019
ENSG00000241755.1,ENSG00000152669.9,-0.1046487083146417
ENSG00000121270.16,ENSG00000227097.5,-0.10464941677588027
ENSG00000235687.9,ENSG00000211892.4,-0.10466304682254102
ENSG00000166426.8,ENSG00000211947.2,-0.10467647290677218
ENSG00000166426.8,ENSG00000230838.1,-0.1046807461888115
ENSG00000096006.12,ENSG00000111341.10,-0.10469016663296918
ENSG00000160180.15,ENSG00000229314.5,-0.10469128682596957
ENSG00000143546.10,ENSG00000176194.18,-0.10469206907090511
ENSG00000260318.1,ENSG00000243466.1,-0.10469586758469634
ENSG00000171428.15,ENSG00000242887.1,-0.10469973934230258
ENSG00000012223.13,ENSG00000170369.4,-0.10470649099883006
ENSG00000127324.9,ENSG00000230937.12,-0.10470884669380093
ENSG00000148346.12,ENSG00000211942.3,-0.1047291272015915
ENSG00000171102.14,ENSG00000004776.13,-0.10473432022219113
ENSG00000170323.9,ENSG00000198729.5,-0.10473619693989594
ENSG00000159763.4,ENSG00000169245.6,-0.10474242318141565
ENSG00000170893.4,ENSG00000211904.2,-0.10474800510074837
ENSG00000161649.13,ENSG00000260710.1,-0.10474919454128008
ENSG00000153446.16,ENSG00000115221.12,-0.10475203960721224
ENSG00000256612.7,ENSG00000244734.4,-0.1047550088123365
ENSG00000139219.19,ENSG00000167653.5,-0.10476323238787093
ENSG00000148346.12,ENSG00000211943.2,-0.10476495557300677
ENSG00000148346.12,ENSG00000148053.17,-0.10478018693537529
ENSG00000096006.12,ENSG00000196754.13,-0.1047883432646258
ENSG00000163064.7,ENSG00000211967.3,-0.10478954433054305
ENSG00000274576.2,ENSG00000115461.5,-0.10479295886996412
ENSG00000169245.6,ENSG00000173335.5,-0.10479598288817665
ENSG00000260318.1,ENSG00000211974.3,-0.10479838307444472
ENSG00000117472.10,ENSG00000135744.8,-0.10481910935007033
ENSG00000166819.12,ENSG00000125999.11,-0.1048191814171981
ENSG00000260318.1,ENSG00000180914.10,-0.1048335411795249
ENSG00000022556.16,ENSG00000100170.10,-0.10483745379449946
ENSG00000162366.8,ENSG00000170369.4,-0.10483804498664184
ENSG00000282651.2,ENSG00000251141.6,-0.10483810603112907
ENSG00000189058.9,ENSG00000022556.16,-0.10485161466895573
ENSG00000206075.14,ENSG00000124939.6,-0.10485228334891869
ENSG00000159212.13,ENSG00000122756.15,-0.10485630463821446
ENSG00000148053.17,ENSG00000105707.14,-0.10485736056120809
ENSG00000022267.19,ENSG00000101098.13,-0.10485778552588604
ENSG00000165731.20,ENSG00000120738.8,-0.10486036708673396
ENSG00000157765.13,ENSG00000175063.17,-0.10486744358350605
ENSG00000169347.17,ENSG00000211648.2,-0.10487409287150928
ENSG00000159763.4,ENSG00000060718.22,-0.10489397691148786
ENSG00000102854.16,ENSG00000198074.10,-0.10489740298680833
ENSG00000166509.12,ENSG00000184956.16,-0.10491534199039183
ENSG00000251141.6,ENSG00000133317.16,-0.10491588651630371
ENSG00000166509.12,ENSG00000169550.14,-0.10492380881552586
ENSG00000019505.8,ENSG00000211652.2,-0.1049405440485854
ENSG00000206075.14,ENSG00000196090.12,-0.1049485896322577
ENSG00000171102.14,ENSG00000127324.9,-0.10494917196818887
ENSG00000211959.2,ENSG00000201098.1,-0.10495131912360225
ENSG00000169900.8,ENSG00000169550.14,-0.10496436665123547
ENSG00000129514.8,ENSG00000211976.2,-0.1049726735147363
ENSG00000189221.10,ENSG00000211452.11,-0.1049750954337638
ENSG00000123500.10,ENSG00000047457.14,-0.10499970746060065
ENSG00000110484.7,ENSG00000109846.9,-0.10500825949129444
ENSG00000007062.12,ENSG00000126709.15,-0.10500948640282697
ENSG00000172478.18,ENSG00000186910.4,-0.10501523464511738
ENSG00000102837.7,ENSG00000199568.1,-0.10504800917398278
ENSG00000019505.8,ENSG00000122584.13,-0.10504990067641165
ENSG00000211666.2,ENSG00000201098.1,-0.10505179241930886
ENSG00000244468.1,ENSG00000148053.17,-0.10505252160897512
ENSG00000170367.5,ENSG00000287148.1,-0.10505721831253513
ENSG00000164756.12,ENSG00000102854.16,-0.10505885073504803
ENSG00000260318.1,ENSG00000133048.13,-0.10506505364907213
ENSG00000206075.14,ENSG00000138755.6,-0.10507698778737364
ENSG00000198848.13,ENSG00000165731.20,-0.10508382895568022
ENSG00000186832.9,ENSG00000019102.12,-0.10508703548451925
ENSG00000272398.6,ENSG00000122756.15,-0.10509192022542584
ENSG00000205002.4,ENSG00000170786.12,-0.10509689554145961
ENSG00000164530.15,ENSG00000170367.5,-0.10510867297349623
ENSG00000109846.9,ENSG00000126010.6,-0.10511466382108715
ENSG00000263639.7,ENSG00000175315.3,-0.10511771139369669
ENSG00000211593.2,ENSG00000124143.10,-0.10511942313402445
ENSG00000211893.4,ENSG00000113296.14,-0.1051408016448159
ENSG00000227097.5,ENSG00000201098.1,-0.10514310675103214
ENSG00000135480.16,ENSG00000122756.15,-0.10514400382206832
